32.44261800394472	6.015672049774762	-57.21024126481166	78.05555561698563	20.468742273764708	10.350987403943876	2.338799059624199	61.821137267427375	-35.25481015622247	71.81152787065142	3.986579112347268

32.94494147299573	6.012929897151389	-55.30929775702043	78.05850141652017	20.47085680105687	10.355311388404012	2.3431525293908906	61.822204670802975	-34.92736434067872	71.80960102007478	1.2064762935930623E-21

32.94494147301409	6.0129298971609835	-55.309297757029576	78.05850141650822	20.470856801062034	10.355311388380645	2.3431525293665096	61.82220467080307	-34.927364340654314	71.80960102008615	5.1001498641032244E-21

32.94494147300072	6.012929897153914	-55.30929775702293	78.05850141651695	20.47085680105828	10.355311388397697	2.343152529384224	61.82220467080299	-34.92736434067211	71.80960102007798	2.0113490141676863E-21

32.94494147300277	6.012929897154944	-55.309297757023984	78.05850141651561	20.470856801058854	10.355311388395087	2.343152529381447	61.82220467080294	-34.92736434066937	71.80960102007933	2.4082430890610694E-21

32.94494147299504	6.012929897151125	-55.30929775702014	78.05850141652046	20.47085680105665	10.355311388404832	2.343152529391939	61.82220467080302	-34.92736434067961	71.80960102007415	1.1141831294877986E-21

32.94494147301181	6.012929897159702	-55.30929775702865	78.05850141650929	20.470856801061366	10.355311388383493	2.3431525293696516	61.82220467080296	-34.927364340657306	71.80960102008471	4.5472294114967985E-21

32.944941473004796	6.012929897156086	-55.309297757025085	78.05850141651399	20.47085680105939	10.355311388392426	2.343152529378933	61.82220467080295	-34.92736434066663	71.80960102008035	2.820823931600281E-21

32.44261806433151	6.015672080531256	-57.21024129398673	78.05555557733216	20.468742290036445	10.35098732852192	2.3387989802174234	61.82113726701612	-35.25481007535219	71.8115279083924	3.9865791123473695

32.94494147300465	6.012929897155902	-55.30929775702495	78.05850141651437	20.470856801059373	10.35531138839269	2.3431525293789113	61.8222046708029	-34.92736434066685	71.80960102008055	2.801325236303308E-21

32.94494147300622	6.0129298971567176	-55.309297757025746	78.05850141651334	20.470856801059814	10.355311388390687	2.3431525293768223	61.8222046708029	-34.927364340664745	71.80960102008153	3.140937980849195E-21

32.94494147300775	6.012929897157471	-55.309297757026506	78.05850141651237	20.470856801060254	10.355311388388765	2.3431525293747755	61.822204670802904	-34.92736434066275	71.80960102008252	3.501798497512474E-21

32.944941472998764	6.012929897152907	-55.30929775702196	78.05850141651823	20.47085680105772	10.355311388400182	2.3431525293868205	61.82220467080292	-34.92736434067469	71.80960102007674	1.6726219550556821E-21

32.442618049045194	6.015672072941231	-57.21024128759541	78.0555555873978	20.468742286384007	10.350987346710735	2.338798999919918	61.82113726748508	-35.254810095598565	71.81152789920449	3.986579112347342

32.442618087947025	6.015672093464693	-57.21024130594547	78.05555556099443	20.468742297866438	10.350987297549523	2.338798949101587	61.8211372671832	-35.25481004340934	71.81152792316603	3.986579112347418

32.944941473007816	6.012929897157643	-55.30929775702662	78.05850141651194	20.470856801060243	10.355311388388579	2.3431525293749496	61.822204670802954	-34.92736434066261	71.80960102008221	3.519490042723917E-21

32.94494147300661	6.012929897156902	-55.30929775702594	78.05850141651308	20.470856801059927	10.3553113883902	2.343152529376309	61.82220467080289	-34.92736434066425	71.80960102008179	3.2318152092958657E-21

32.94494147299764	6.01292989715257	-55.30929775702145	78.05850141651891	20.47085680105735	10.355311388401441	2.343152529388329	61.822204670802975	-34.927364340675936	71.80960102007583	1.4864669949433381E-21

32.944941473004015	6.012929897155694	-55.3092977570247	78.05850141651447	20.470856801059174	10.355311388393412	2.3431525293799855	61.82220467080295	-34.92736434066766	71.80960102007984	2.6635887742979735E-21

32.94494147300276	6.012929897154947	-55.309297757024	78.05850141651558	20.470856801058844	10.355311388395084	2.343152529381447	61.822204670802904	-34.92736434066936	71.80960102007933	2.4081932448477952E-21

32.944941473011696	6.0129298971594665	-55.3092977570285	78.05850141650978	20.470856801061366	10.35531138838376	2.343152529369488	61.82220467080289	-34.927364340657505	71.80960102008507	4.518095212575305E-21

32.44261812992785	6.015672115377868	-57.210241326320734	78.05555553419387	20.46874230877083	10.350987245121605	2.338798894235944	61.82113726681073	-35.25480998800479	71.81152794918943	3.986579112347513

