-37.09510556708541	-70.42959017228799	-29.610185531871487	-58.32677217268761	22.089569948220284	59.938714727216	49.24133246554828	18.558737348456138	76.68044602483059	-47.49604017802375	
-91.94974316307228	-70.42957325592138	-29.61017516362018	-58.32688896003232	22.08955356700115	59.93881152053736	-7.093557265846684	18.558815988767417	76.68045839241678	-1.242235242750096	
-51.93278203107087	-70.42956364910435	-29.610185324470862	-58.326762594084116	22.089599383623177	59.93875640056315	34.00318790693685	18.558732650358923	76.68042219104552	-34.984736641651814	
-59.03921958262886	-70.42956322994748	-29.610184104706242	-58.326754371379174	22.089584172142448	59.9387532907159	26.704942319437738	18.5587327464005	76.68042499018614	-28.992523688188218	
-6.493440634229984	-70.42957954374944	-29.61011275564858	-58.326790108690474	22.08958555160245	59.938640951376385	80.66896415886949	18.558786289011092	76.68036508241967	-73.29972155195134	
-24.336106998031326	-70.42953746903014	-29.61018889451427	-58.32677593150959	22.089577697806345	59.93873445308082	62.34471148840306	18.55870449450665	76.68043067818947	-58.25454767856062	
-60.02385149631741	-70.42956664956375	-29.610178646707297	-58.32677276623789	22.08962281577216	59.93875093950519	25.693787952823232	18.55873202626784	76.68042206774076	-28.162359377157262	
-46.28314260191622	-70.42956194027443	-29.610178442328912	-58.32677092627823	22.089600696018895	59.93874335101871	39.805320789644476	18.5587530762113	76.68041813621434	-39.748574422306454	
-53.67683786154843	-70.42956126956828	-29.610183926186068	-58.326765745727755	22.089600980015515	59.938752145281555	32.21204767706232	18.558733529234022	76.68042166293202	-33.514129647596576	
-64.14029899480246	-70.42955328110605	-29.610181483086144	-58.32677588456804	22.089621538466677	59.93877696573351	21.466185418528717	18.558726126131294	76.68041783929223	-24.691259128467777	
-36.99188742031279	-70.42956847512073	-29.610173371313092	-58.326775163914114	22.08958431195223	59.938762924929236	49.34733571175792	18.558712663219	76.6803875234977	-47.58308645709247	
-66.03535751276365	-70.42958880892289	-29.610180276981954	-58.32674676058109	22.08958699734013	59.93876006172095	19.520016450225256	18.558722827969685	76.68041437970723	-23.093294661581716	
-35.963300959721664	-70.42954893719055	-29.610184266975807	-58.32685805207277	22.089584027794334	59.938705580301416	50.40374370952408	18.558773435740125	76.6804266898465	-48.450321467217044	
-85.15867791174705	-70.42955215122291	-29.61016499382238	-58.32674624086889	22.08967682756156	59.93867989950188	-0.11941628963954909	18.558612929535553	76.6803132498465	-6.968134675628897	
-78.8382981161022	-70.42951450462616	-29.610181571045505	-58.32628992180815	22.08961206047639	59.938734603231126	6.3713285360597025	18.558755709510415	76.68043798620195	-12.297771376670987	
-54.58296242845583	-70.42955828239886	-29.610181710882348	-58.326761735144025	22.089602847812657	59.93874862163088	31.28147679084261	18.558736977901315	76.68042159270736	-32.75008369855064	
-71.89638889948081	-70.42956153776618	-29.610182873554425	-58.32676285485872	22.089608855040257	59.938728517363934	13.500727135378005	18.55871426805928	76.68041895444959	-18.151190003912113	
-82.60190117333225	-70.42950707030037	-29.610186454666607	-58.326866915565226	22.089400493821156	59.93871798532646	2.5066562118885733	18.55878047246006	76.68041156021026	-9.124365659558086	
-18.343164454280714	-70.42956811228063	-29.610137216929466	-58.32682082813726	22.08956045647743	59.938762698947684	68.4995075449937	18.55876865939873	76.68037073046438	-63.30775760279221	
-43.87521971075971	-70.42957074238757	-29.610170699217242	-58.32674076804768	22.089662067441196	59.93876516802594	42.27831462713801	18.558739005841268	76.68042228117584	-41.77893923972295	
-78.91014810697146	-70.42954989311758	-29.61017695417983	-58.326846790657775	22.089591813296785	59.93876163853072	6.297622731196682	18.558791591049594	76.68043638711404	-12.237148330009832	
-56.10735840912313	-70.4295582919886	-29.61018095277128	-58.32676366178154	22.089602536453175	59.9387488896474	29.715925208106214	18.558736479270603	76.68042044007836	-31.46469409324175	
-95.23286481080945	-70.4295952778379	-29.61016633597311	-58.326842014307516	22.089628339406314	59.938751786687924	-10.465808991801211	18.55866253262081	76.68039688352866	1.5263237392164823	
-35.69075902304926	-70.4296210142439	-29.610143770697846	-58.326784235458604	22.089680465611863	59.93879228895844	50.68412981700599	18.55875170267727	76.68042631852603	-48.68059572162918	
-36.93654265818935	-70.42951865515607	-29.61021727446839	-58.32664634423338	22.089594047155305	59.93889300779229	49.40408920378334	18.558741660072034	76.6804165124696	-47.62977633001968	
-63.397081561374435	-70.42956212212574	-29.610181606665293	-58.32676278697159	22.08960265833507	59.93873929947493	22.229476645739755	18.558744946102216	76.68041971124306	-25.31794664197176	
-53.115312603746865	-70.42956398434157	-29.6101834167483	-58.326766264199705	22.089603259883635	59.938742077384155	32.78875000117105	18.558734607140295	76.68041404339417	-33.98761078557387	
-16.84566852828656	-70.42954111418862	-29.61015008832242	-58.32678790744384	22.089600042172894	59.938739566685285	70.0373574212192	18.558744550843187	76.68039808717364	-64.57059890874699	
-89.92163909121165	-70.42950966785783	-29.61018103361284	-58.32675259745667	22.0896379167512	59.93878446479031	-5.011138977181273	18.558717543749463	76.68037665582426	-2.952141190147561	
-51.222111246126914	-70.42955589791171	-29.610179588561987	-58.32676356985196	22.089599069469365	59.93875507877324	34.733053043240034	18.55873396365796	76.68041940713405	-35.583984533036485	
-54.8879057852183	-70.42955883338465	-29.610175291017672	-58.32676382915185	22.089597848164075	59.938750296824416	30.968335648068514	18.558737693405472	76.680412548662	-32.492974839818054	
